PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
439055AFRAPVMA,METHOCEL A4M FOOD GRADE,15 kg bag,15.0,Australia,NSW,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,0.000,0.000,60.000,N1 - Non hazardous/Non dangerous,S,C,NUTRITION & BIOSCIENCES AUSTRALIA P/L ,MANFRED CHUN,ROQUETTE FRERES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",DE,120.00000,730.00000,0,0,0,120,730,0.000,,1,0.16,0.22,36.24,1.00,0.22,272.73,0.00,0.00,272.73,0.00,0.00,0.000,0.000,272.73,272.73,0.00,0.0,0.0,Healthy,0.0,0.00
515185VKR,WINE FLAVOUR DH-545-640-3,15 kg pail,15.0,Australia,SA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,270.00000,0,0,0,84,270,60.000,,1,0.10,0.22,19.68,1.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
443142JKR,GELCARIN DE 08,25 kg carton,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"INTERNATIONAL N&H USA, INC. ",MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",US,120.00000,730.00000,0,0,0,120,730,100.000,,1,0.02,0.22,,1.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
477316XFR,LIQUITINT SKY BLUE,18.1 KG Pail,18.1,Australia,NSW,0.000,0.000,0.000,0.000,18.100,0.000,0.000,18.100,18.100,0.000,0.000,18.100,D2 - Hazardous but NOT dangerous,S,C,"MILLIKEN HOLDINGS (HONG KONG) CO., LTD ","NGUYEN, KEN",MILLIKEN CHEMICAL ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,540.00000,0,0,0,150,540,18.100,,1,0.20,0.22,56.70,1.00,0.22,0.00,0.00,82.27,0.00,0.00,82.27,0.000,0.000,82.27,82.27,0.00,0.0,0.0,Healthy,0.0,0.00
315480AOR,DRY-FLO TS,45.36 kg bag (100 lbs),45.36,Australia,VIC,45.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.360,0.000,0.000,45.360,N1 - Non hazardous/Non dangerous,S,C,NOURYON SURFACE CHEMISTRY PTE LTD ,"CARGILL, JENNIFER",NOURYON ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,SE,120.00000,1095.00000,0,0,0,120,1095,181.440,,1,0.00,0.22,35.04,1.00,0.22,206.18,0.00,0.00,206.18,0.00,0.00,0.000,0.000,206.18,206.18,0.00,0.0,0.0,Healthy,0.0,0.00
4409840VR,DISTILAMAX TQ,0.5 kg foil pack,0.5,Australia,NSW,20.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,48.000,0.000,48.000,N1 - Non hazardous/Non dangerous,S,M,DANSTAR FERMENT A.G. ,PATRICK WESLEY,LALLEMAND INC. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",DK,21.00000,1095.00000,30,60,81,21,1095,53.500,,1,0.24,0.22,61.70,0.92,0.20,100.00,0.00,0.00,90.91,0.00,0.00,-28.000,-28.000,90.91,100.00,0.00,0.0,0.0,Healthy,0.0,0.00
439742FHR,WHITE GINSENG (PANAX) PE 10:1 (EG051-3),25 kg drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DASHERB LTD ,"FRAGAR, SARAH",DASHERB CORPORATION,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,CN,60.00000,730.00000,0,0,0,60,730,100.000,,1,0.07,0.22,412.72,0.78,0.17,0.00,0.00,0.00,0.00,0.00,113.64,0.000,0.000,113.64,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439742FHR,WHITE GINSENG (PANAX) PE 10:1 (EG051-3),25 kg drum,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DASHERB LTD ,"FRAGAR, SARAH",DASHERB CORPORATION,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,CN,60.00000,730.00000,0,0,0,60,730,100.000,,1,0.02,0.22,,0.22,0.05,0.00,0.00,0.00,0.00,0.00,113.64,0.000,0.000,113.64,0.00,0.00,0.0,0.0,Healthy,,0.00
4409840VR,DISTILAMAX TQ,0.5 kg foil pack,0.5,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,DANSTAR FERMENT A.G. ,PATRICK WESLEY,LALLEMAND INC. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",DK,21.00000,1095.00000,30,60,81,21,1095,53.500,,1,0.02,0.22,46.85,0.08,0.02,0.00,0.00,0.00,90.91,0.00,0.00,0.000,-28.000,90.91,0.00,1.20,53.5,2675.0,Healthy,2506.48,0.00
439742FHR,WHITE GINSENG (PANAX) PE 10:1 (EG051-3),25 kg drum,25.0,Australia,QLD,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,25.000,0.000,0.000,25.000,N1 - Non hazardous/Non dangerous,S,C,DASHERB LTD ,"FRAGAR, SARAH",DASHERB CORPORATION,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,CN,60.00000,730.00000,0,0,0,60,730,100.000,,1,0.00,0.22,400.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.64,0.000,0.000,113.64,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
331316ENR,ETHACURE 300,226.8 kg drum (500 lbs),226.8,Australia,NSW,2494.800,0.000,0.000,0.000,907.200,0.000,0.000,907.200,907.200,0.000,907.200,907.200,D1 - Dangerous & hazardous product,S,B,PLASTRAL PTY LTD ,"CIGANKOVA, NIKOLA",ALBEMARLE CORPORATION ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,US,15.00000,1095.00000,30,60,75,15,1095,907.200,4.0000,1,1.47,0.21,21.05,1.00,0.21,7560.00,0.00,4320.00,15120.00,0.00,4320.00,2494.800,4082.400,19440.00,11880.00,0.00,0.0,0.0,Overstock,0.0,52316.62
441543FHR,TYZOR TNBT,25 kg drum,25.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,DORF KETAL CHEMICALS LLC ,"BOWLES, CRAIG",DORF KETAL CHEMICALS (I) PVT. LTD,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",US,90.00000,1080.00000,0,0,0,90,1080,25.000,,1,0.25,0.21,58.78,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
510152VFR,STANDART RESIST AT RICH GOLD BRONZE POWDER,25 kg pail,25.0,Australia,VIC,125.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.000,0.000,125.000,125.000,D1 - Dangerous & hazardous product,S,C,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,730.00000,0,0,0,180,730,100.000,,1,0.26,0.21,46.10,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
519333ALR,BENTONE HYDROLUXE 360,25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"ELEMENTIS SRL, INC. ",TASHA SPICER,ELEMENTIS SPECIALITIES INC ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,730.00000,0,0,0,120,730,0.000,,1,0.70,0.21,71.04,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439600ALR,CARBON BLACK N330,25 kg bag,25.0,Australia,VIC,1100.000,1050.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,D2 - Hazardous but NOT dangerous,S,C,LINYUAN ADVANCED MATERIALS TECH CO LTD ,"MERITON, JOHN",TAIWAN CEMENT CORPORATION LTD,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TW,90.00000,1825.00000,0,0,0,90,1825,100.000,,1,0.33,0.21,2.30,1.00,0.21,238.10,0.00,0.00,238.10,0.00,0.00,25.000,25.000,238.10,238.10,0.00,0.0,0.0,Overstock,0.0,57.50
4395080VR,POLYSPERSE,56.70 kg drum,56.7,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"CATALYNT SOLUTIONS, INC. ","BOWLES, CRAIG",HARIMA CHEMICALS GROUP ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,120.00000,999.00000,0,0,0,120,999,0.000,,1,1.47,0.21,24.59,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
440857VFR,TURPINAL SL,25 kg pail,25.0,Australia,NSW,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,50.000,50.000,D1 - Dangerous & hazardous product,U,C,ITALMATCH CHEMICALS GB LTD ,"SALLAS, FRANK",ITALMATCH CHEMICALS,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",GB,150.00000,540.00000,0,0,0,150,540,25.000,,1,0.16,0.21,12.54,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
500969VFR,IMUTHANE 22-74A,25 KG pail,25.0,Australia,NSW,50.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,D1 - Dangerous & hazardous product,S,M,COIM ASIA PACIFIC PTE LTD ,"CIGANKOVA, NIKOLA",COIM GROUP,61125 - AU Advanced Materials AM,VIJAYA PAWAR,SG,90.00000,1095.00000,30,60,150,90,1095,100.000,,1,0.14,0.21,10.14,1.00,0.21,238.10,0.00,0.00,238.10,0.00,0.00,25.000,25.000,238.10,238.10,0.00,0.0,0.0,Overstock,0.0,251.48
4414190VR,FD-DVS YC-180 500U,1 each foil pack,0.1,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,CHR HANSEN PTY LTD ,GWENDOLINE CROTHERS,CHR. HANSEN A/S ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,15.00000,730.00000,0,0,0,15,730,20.000,,1,0.17,0.21,76.68,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
154554ALR,OPTIGEL-CK,25 kg bag,25.0,Australia,NSW,300.000,300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,U,I,BYK-CHEMIE Gmbh ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,730.00000,0,0,0,150,730,100.000,,1,0.16,0.21,1.52,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439580VKR,BUTTER TOFFEE FLAVOUR L-123419,15 kg pail,15.0,New Zealand,NZ,0.000,0.000,0.000,0.000,105.000,0.000,0.000,105.000,105.000,0.000,0.000,105.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN SINGAPORE PTE LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,15.000,,1,0.56,0.21,44.09,1.00,0.21,0.00,0.00,500.00,0.00,0.00,500.00,0.000,0.000,500.00,500.00,0.00,0.0,0.0,Healthy,0.0,0.00
305666VCR,GRANACTIVE AA-30,18 kg pail,18.0,Australia,NSW,0.000,0.000,0.000,0.000,18.000,0.000,0.000,18.000,0.000,0.000,0.000,18.000,D2 - Hazardous but NOT dangerous,S,C,"GRANT INDUSTRIES, INCORPORATED ",TASHA SPICER,GRANT INDUSTRIES INC ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,45.00000,720.00000,0,0,0,45,720,18.000,,1,0.10,0.21,62.29,1.00,0.21,0.00,0.00,85.71,0.00,0.00,85.71,18.000,18.000,85.71,85.71,0.00,0.0,0.0,Overstock,0.0,1121.22
510061VFR,STAPA HYDROMIC 801 ALUMINIUM PASTE,25 kg pail,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,I,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,365.00000,0,0,0,180,365,100.000,,1,1.34,0.21,20.09,1.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
511004F0R,OUD STORY 05 AAM62150/00,15 kg drum,15.0,Australia,SA,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,365.00000,0,0,0,70,365,60.000,,1,0.10,0.21,87.08,0.77,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
511004F0R,OUD STORY 05 AAM62150/00,15 kg drum,15.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,365.00000,0,0,0,70,365,60.000,,1,0.03,0.21,,0.23,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
331316ENR,ETHACURE 300,226.8 kg drum (500 lbs),226.8,Australia,QLD,1587.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,B,PLASTRAL PTY LTD ,"CIGANKOVA, NIKOLA",ALBEMARLE CORPORATION ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,US,15.00000,1095.00000,30,60,75,15,1095,907.200,4.0000,1,0.00,0.21,20.58,0.00,0.00,0.00,0.00,0.00,15120.00,0.00,4320.00,1587.600,4082.400,19440.00,0.00,0.00,0.0,0.0,Overstock,0.0,0.00
43835201R,FILMTEC SW30-4040 WET,each,3.0,Australia,NSW,26.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,DUPONT MEMCOR (AUSTRALIA) PTY LTD ,BRETT ASHDOWN,DUPONT DE NEMOURS INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,999.00000,30,60,180,120,999,12.000,,1,0.13,0.20,431.49,1.00,0.20,130.00,0.00,0.00,130.00,0.00,0.00,26.000,26.000,130.00,130.00,10.00,12.0,60.0,Low Stock,5177.88,0.00
4433690VP,TRITON X-100,217.72kg drum,217.72,New Zealand,NZ,217.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DOW CHEMICAL (NZ) LIMITED ,"BOWLES, CRAIG",DOW INC,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",US,90.00000,730.00000,0,0,0,90,730,217.720,,1,0.80,0.20,9.57,1.00,0.20,1088.60,0.00,0.00,1088.60,0.00,0.00,217.720,217.720,1088.60,1088.60,0.00,0.0,0.0,Overstock,0.0,2083.58
477415XFR,LIQUITINT RED MX,18.1 KG PAIL,18.1,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,"MILLIKEN HOLDINGS (HONG KONG) CO., LTD ","NGUYEN, KEN",MILLIKEN CHEMICAL ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,540.00000,0,0,0,150,540,72.400,,1,0.10,0.20,47.43,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
403402FHR,NATURESCRUB C20,25 kg drum,25.0,Australia,NSW,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,N1 - Non hazardous/Non dangerous,S,C,"MICRO POWDERS, INC. ",TASHA SPICER,MICRO POWDERS INC. ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,45.00000,1825.00000,0,0,0,45,1825,100.000,5.0000,1,0.07,0.20,68.11,1.00,0.20,125.00,0.00,0.00,125.00,0.00,0.00,0.000,0.000,125.00,125.00,0.00,0.0,0.0,Healthy,0.0,0.00
440336VFR,PERSIMMON CINNAMON 85 - AAK08196/00,25 kg pail,25.0,Australia,NSW,25.000,0.000,0.000,0.000,25.000,0.000,0.000,25.000,50.000,0.000,25.000,50.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,70.00000,540.00000,0,0,0,70,540,25.000,,1,0.23,0.20,30.83,1.00,0.20,0.00,0.00,125.00,0.00,0.00,125.00,0.000,0.000,125.00,125.00,0.00,0.0,0.0,Healthy,0.0,0.00
439027VFR,CARMOISINE POWDER E122 CI14720,25 kg carton,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,ROHA AUSTRALIA PTY LTD ,TANYA HARVEY,JJT GROUP,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,30.00000,1800.00000,0,0,0,30,1800,25.000,,1,0.09,0.20,25.33,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
441323ELR,DOWANOL EPH,220 kg drum,220.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DOW CHEMICAL (NZ) LIMITED ,"GUIRADO-LOPEZ, DAVID",DOW INC,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",US,90.00000,730.00000,0,0,0,90,730,880.000,,1,0.61,0.20,7.85,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
440015FHR,RHODIOLA ROSEA NNRR431,25 kg drum,25.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,IMCD AUSTRALIA PTY LTD ,MUY LENG,NETWORK NUTRITION,62127 - NZ Pharma - Nutraceuticals PH,FAUZAMIN FARIZA,CN,60.00000,730.00000,0,0,0,60,730,25.000,,1,0.10,0.20,247.01,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
466606FHR,EAU DE SOLEIL 44 AAK32516/00,25 KG drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,365.00000,0,0,0,70,365,100.000,,1,0.09,0.20,45.06,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
459282ALR,GEMCOL 645 K,25 KG bag,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DANISCO AUSTRALIA PTY LTD ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,45.00000,1095.00000,0,0,0,45,1095,500.000,,1,0.05,0.20,,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
110232JHR,AVICEL PH-102,20 kg carton,20.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,SIGNET EXCIPIENTS PVT.LTD. ,CHARLES MOORE,ROQUETTE FRERES ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,IE,200.00000,1460.00000,0,0,0,200,1460,0.000,,1,1.42,0.20,13.13,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
477250XFR,LIQUITINT VIOLET LS,18.1 KG Pail,18.1,Australia,NSW,18.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.100,0.000,18.100,18.100,N1 - Non hazardous/Non dangerous,S,C,"MILLIKEN HOLDINGS (HONG KONG) CO., LTD ","NGUYEN, KEN",MILLIKEN CHEMICAL ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,150.00000,540.00000,0,0,0,150,540,18.100,,1,0.11,0.20,61.78,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
440274FHR,NATURESCRUB H20,25 kg drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,"MICRO POWDERS, INC. ",TASHA SPICER,MICRO POWDERS INC. ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,1800.00000,0,0,0,120,1800,0.000,5.0000,1,0.02,0.20,37.96,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4424107WP,EKWIP Z10 20SQ,100 unit box,10.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,F,IMCD AUSTRALIA PTY LTD ,NATHAN SCHULTZ,IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,1825.00000,0,0,0,21,1825,40.000,,1,1.11,0.20,0.73,0.55,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4424107WP,EKWIP Z10 20SQ,100 unit box,10.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,F,IMCD AUSTRALIA PTY LTD ,NATHAN SCHULTZ,IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,1825.00000,0,0,0,21,1825,40.000,,1,0.92,0.20,,0.45,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
466779EFR,COLAMOIST BE 200 MB,204 KG drum,204.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,COLONIAL CHEMICAL INC ,"POWER, CARMEL","CCI - COLONIAL CHEMICALS, INC. ",61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,180.00000,730.00000,0,0,0,180,730,816.000,,1,0.19,0.19,,1.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
439443EFR,SUGABOOST 050,204 kg drum,204.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,IMCD AUSTRALIA PTY LTD ,ELISE CHISHOLM,"CCI - COLONIAL CHEMICALS, INC. ",61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,180.00000,730.00000,0,0,0,180,730,816.000,,1,1.32,0.19,11.16,1.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
