PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
443181ALR,SURLYN 1652SR,25 kg bag,25.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL PACIFIC (SINGAPORE) PTE LTD ,"WINWOOD, CHARLOTTE",DOW INC,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,US,120.00000,450.00000,0,0,0,120,450,0.000,,1,9.13,0.00,10.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
438426ENR,D.E.R. 337-X90,226.8 KG DRUM,226.8,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,I,BLUECUBE CHEMICALS HONG KONG LIMITED ,GRAEME VAN GREUNEN,OLIN CORPORATION,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,120.00000,725.00000,0,0,0,120,725,226.800,,1,9.16,0.00,5.91,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
522298HCR,ELASTOSIL R PLUS 4000/50,20 KG box,20.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMIE AG ,"WINWOOD, CHARLOTTE",WACKER ,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,DE,120.00000,365.00000,0,0,0,120,365,20.000,,1,0.05,0.00,27.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439965ALR,VINNAPAS 5111L,25 kg bag,25.0,Australia,QLD,0.000,0.000,0.000,0.000,975.000,0.000,0.000,975.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMIE AG ,"BOWLES, CRAIG",WACKER ,61122 - AU Coatings-Constructions C&C,VIJAYA PAWAR,DE,120.00000,365.00000,0,0,0,120,365,975.000,,1,0.00,0.00,6.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,975.000,975.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,5928.00
351181JKR,MAGNAPEARL 3000_HE3000,25 kg carton,25.0,New Zealand,NZ,200.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,I,COLORS & EFFECTS SINGAPORE PTE LTD ,"BOWLES, CRAIG",DIC CORPORATION ,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",US,112.00000,365.00000,0,0,0,112,365,100.000,18.0000,1,0.00,0.00,19.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.000,200.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,3956.00
461174JKR,SUNDRIED TOMATO FLAVOUR S-107906,25 KG carton,25.0,Australia,NSW,0.000,0.000,0.000,0.000,75.000,0.000,0.000,75.000,75.000,0.000,0.000,75.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,100.000,,1,0.00,0.00,74.39,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
525645ZZP,GUARDMAX AL13,1000 LT IBC,1000.0,Australia,VIC,2000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,OMEGA CHEMICALS ,"ELAURIA, ARWIN",IMCD AUSTRALIA LIMITED,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,0,0,0,30,365,0.000,,1,0.00,0.00,1.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.000,2000.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,2800.00
366823AAP,ACTI-GEL 208,5 kg bag,5.0,Australia,QLD,175.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,F,ACTIVE MINERALS AUSTRALIA PTY LTD ,"DE LANGE, CHRISTO","ACTIVE MINERALS INTERNATIONAL LLC, AMI ",61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,15.00000,3600.00000,0,0,0,15,3600,20.000,,1,0.15,0.00,10.26,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.000,175.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,1795.50
443250KZR,CASTORLATUM,191 kg drum,191.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,AURORIUM LLC ,"BOTTERO, LINDA",AURORIUM ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,730.00000,0,0,0,120,730,191.000,,1,1.23,0.00,68.37,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
297369R4R,CARBOPOL 974P NF,22 kg box,22.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,LUBRIZOL SOUTHEAST ASIA (PTE) LTD ,CHARLES MOORE,THE LUBRIZOL CORPORATION ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,US,120.00000,720.00000,0,0,0,120,720,44.000,16.0000,1,0.32,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
442284BHR,CARBON BLACK N774,550 kg big bag,550.0,Australia,NSW,2750.000,0.000,0.000,0.000,0.000,2750.000,0.000,0.000,0.000,2750.000,0.000,2750.000,D2 - Hazardous but NOT dangerous,S,C,LINYUAN ADVANCED MATERIALS TECH CO LTD ,"MERITON, JOHN",TAIWAN CEMENT CORPORATION LTD,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TW,60.00000,999.00000,0,0,0,60,999,0.000,,1,0.00,0.00,2.17,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
286208ALRAPVMA,FERMOPURE NATURAL L-CYSTINE FOOD,25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMIE AG ,TANYA HARVEY,WACKER ,61123 - AU Food - Nutrition F&N,VIJAYA PAWAR,ES,60.00000,1095.00000,0,0,0,60,1095,25.000,,1,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
190837ECR,LAPONITE-SL 25,200 kg drum,200.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,"U, S",I,BYK-CHEMIE Gmbh ,"NATION, DAVID",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,365.00000,0,0,0,150,365,800.000,,1,1.29,0.00,13.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
3102520VR,GEOGARD ULTRA,"15,8758 kg pail (35 lbs)",15.8758,New Zealand,NZ,381.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,ARCH WOOD PROTECTION (AU) P/L ,"CARGILL, JENNIFER",ARXADA AG ,62128 - NZ Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,730.00000,0,0,0,120,730,0.000,24.0000,1,0.00,0.00,36.55,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.120,381.120,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,13929.94
441450ALR,DOWLEX 2045.11G BG6025KG,25 kg bag,25.0,New Zealand,NZ,7500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,U,L,DOW CHEMICAL (NZ) LIMITED ,"WINWOOD, CHARLOTTE",DOW INC,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,TH,90.00000,999.00000,0,0,0,90,999,3200.000,,1,216.80,0.00,2.66,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7500.000,7500.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,19950.00
4390157WP,EKWIP R6 90SQ,100 unit box,10.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,F,IMCD AUSTRALIA PTY LTD ,NATHAN SCHULTZ,IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,1825.00000,0,0,0,21,1825,0.000,,1,3.88,0.00,2.24,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
477425CPR,GUARDMAX Q50,950 KG IBC,950.0,New Zealand,NZ,9500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","GUIRADO-LOPEZ, DAVID",IMCD AUSTRALIA LIMITED,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",CN,90.00000,730.00000,0,0,0,90,730,950.000,,1,0.00,0.00,2.67,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9500.000,9500.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,25365.00
441153VKR,STRAWBERRY FLAVOUR - 500052H,15 kg pail,15.0,New Zealand,NZ,0.000,0.000,0.000,0.000,60.000,0.000,0.000,60.000,60.000,0.000,60.000,60.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN SINGAPORE PTE LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,0.000,,1,0.00,0.00,42.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
3717344VR,IMUTHANE PET-75D,20.41 kg pail (45 lbs),20.41,Australia,NSW,612.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,COIM ASIA PACIFIC PTE LTD ,"CIGANKOVA, NIKOLA",COIM GROUP,61125 - AU Advanced Materials AM,VIJAYA PAWAR,US,90.00000,999.00000,0,0,0,90,999,81.640,48.0000,1,0.00,0.00,13.17,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,612.300,612.300,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,8063.99
552391R4R,CARBOPOL 934 E,22 kg box,22.0,Australia,NSW,0.000,0.000,0.000,0.000,22.000,0.000,0.000,22.000,22.000,0.000,0.000,22.000,N1 - Non hazardous/Non dangerous,S,C,LUBRIZOL SOUTHEAST ASIA (PTE) LTD ,CHARLES MOORE,THE LUBRIZOL CORPORATION ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,US,120.00000,720.00000,0,0,0,120,720,0.000,,1,0.00,0.00,173.81,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4509100VR,CLEARIQ SPECIALTY FLAVOR A500,11.34 kg bag,11.34,New Zealand,NZ,11.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,U,C,"MYCOTECHNOLOGY, INC ",TANYA HARVEY,MYCOTECHNOLOGY INC,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",US,60.00000,730.00000,0,0,0,60,730,45.360,,1,0.08,0.00,162.02,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.340,11.340,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,1837.31
477559VFR,STANDART PCU 1500 ALUMINIUM POWDER,25 kg pail,25.0,New Zealand,NZ,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,I,ECKART GMBH ,"GOSEK-CONNING, JOLANTA",ALTANA AG ,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,1825.00000,0,0,0,180,1825,100.000,,1,0.00,0.00,105.45,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.000,100.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,10545.00
510068VIR,SYMIC OEM MEDIUM GOLD,5 kg pail,5.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,5.000,N1 - Non hazardous/Non dangerous,S,C,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,1825.00000,0,0,0,180,1825,20.000,,1,0.00,0.00,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.000,-5.000,0.00,0.00,5.00,20.0,0.0,Low Stock,,0.00
362803VFR,RHEOBYK-R 607,25 kg pail,25.0,Australia,VIC,75.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,U,I,BYK-CHEMIE Gmbh ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,150.00000,1095.00000,0,0,0,150,1095,0.000,,1,0.02,0.00,29.13,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
472286AIR,SPARKLE SILVET 960-25-E,20 KG bag,20.0,Australia,VIC,0.000,0.000,0.000,100.000,0.000,0.000,0.000,100.000,100.000,0.000,100.000,100.000,D2 - Hazardous but NOT dangerous,S,M,SILBERLINE ASIA PACIFIC PTE LTD ,"DE LANGE, CHRISTO",SILBERLINE MANUFACTURING CO. INC.,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,214.00000,1825.00000,30,60,274,214,1825,0.000,,1,0.00,0.00,42.36,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Stockout Risk,0.0,0.00
4423567WP,EKWIP Z2 14,100 unit box,0.01,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,F,IMCD AUSTRALIA PTY LTD ,NATHAN SCHULTZ,IMCD AUSTRALIA LIMITED,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,1825.00000,0,0,0,21,1825,1.000,,1,3.24,0.00,0.48,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
526926EAR,BAYHYDROL A 145 C,195 KG drum,195.0,Australia,VIC,0.000,0.000,0.000,0.000,780.000,0.000,0.000,780.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,COVESTRO (HONG KONG) LIMITED ,GRAEME VAN GREUNEN,COVESTRO ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",CN,90.00000,274.00000,30,60,150,90,274,0.000,,1,0.00,0.00,3.35,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.000,780.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,0.00
439760DJR,AACH-7171,150 kg drum,150.0,Australia,NSW,24000.000,0.000,0.000,0.000,0.000,24000.000,0.000,0.000,0.000,24000.000,0.000,24000.000,N1 - Non hazardous/Non dangerous,S,C,"ELEMENTIS SRL, INC. ",TASHA SPICER,ELEMENTIS SPECIALITIES INC ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,1080.00000,0,0,0,120,1080,150.000,,1,0.00,0.00,5.05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
439449EHR,CARBITOL SOLVENT (LG),205 kg drum,205.0,Australia,VIC,0.000,0.000,0.000,16400.000,0.000,0.000,0.000,16400.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",KR,120.00000,730.00000,0,0,0,120,730,0.000,4.0000,1,0.00,0.00,2.92,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16400.000,16400.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,47888.00
462385AFR,NOVACON BLUE 43203,15 KG bag,15.0,Australia,VIC,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.000,0.000,105.000,105.000,N1 - Non hazardous/Non dangerous,S,C,DUROCOLOUR VIETNAM LTD ,"MERITON, JOHN",DUROCOLOUR LTD ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,VN,75.00000,1825.00000,0,0,0,75,1825,60.000,,1,0.00,0.00,4.62,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
450634ALRAKZ,D.E.R. 664UE,AL - 25 kg bag,25.0,Australia,VIC,18000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,BLUECUBE CHEMICALS HONG KONG LIMITED ,GRAEME VAN GREUNEN,OLIN CORPORATION,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,120.00000,725.00000,30,60,180,120,725,25.000,,1,0.00,0.00,4.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18000.000,18000.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,0.00
478696VFR,GENESOL 721,25 KG PAIL,25.0,Australia,QLD,250.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,U,I,GENESYS INTERNATIOANL LIMITED ,BRETT ASHDOWN,H2O INNOVATION INC.,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",GB,90.00000,730.00000,0,0,0,90,730,0.000,,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
551261FHR,AVENTUS CLEAN  BAQ18262/00,25 kg drum,25.0,Australia,NSW,75.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,0.000,75.000,0.000,75.000,D1 - Dangerous & hazardous product,S,C,GIVAUDAN AUSTRALIA PTY LTD ,SONYA ATKINSON,GIVAUDAN-VERNIER S.A. ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",SG,70.00000,540.00000,0,0,0,70,540,0.000,,1,0.00,0.00,23.78,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
477573VFR,STAPA METALLUX 212 ALUMINIUM PASTE,25 kg pail,25.0,New Zealand,NZ,50.000,50.000,0.000,0.000,150.000,0.000,0.000,150.000,200.000,0.000,0.000,200.000,D2 - Hazardous but NOT dangerous,S,I,ECKART GMBH ,"GOSEK-CONNING, JOLANTA",ALTANA AG ,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,730.00000,0,0,0,180,730,0.000,,1,0.00,0.00,54.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-50.000,-50.000,0.00,0.00,50.00,50.0,0.0,Low Stock,2700.0,0.00
477550VER,STANDART PCS 5000 ALUMINIUM POWDER,20 kg pail,20.0,New Zealand,NZ,240.000,240.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,I,ECKART GMBH ,"GOSEK-CONNING, JOLANTA",ALTANA AG ,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,1095.00000,0,0,0,180,1095,80.000,,1,0.00,0.00,83.09,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4188930VR,TROYCARE PE91,219.99 kg (485 lbs) drum,219.99,Australia,NSW,879.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.990,0.000,219.990,219.990,D2 - Hazardous but NOT dangerous,S,C,TROY SIAM COMPANY LIMITED ,"CARGILL, JENNIFER",ARXADA AG ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,TH,120.00000,730.00000,0,0,0,120,730,0.000,4.0000,1,0.00,0.00,12.82,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,659.970,659.970,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,8460.82
44069401R,DORS KA-15 120 X 100,each,1.5,Australia,VIC,352.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,R,DORSAN FILTRACION S.L. ,NATHAN SCHULTZ,DORSAN FILTRATION SL,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",ES,180.00000,3650.00000,0,0,0,180,3650,500.000,,1,0.00,0.00,21.74,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.000,352.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,0.00
44197501P,DORS KA-05 120 X 100,each,0.84,Australia,VIC,410.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,R,DORSAN FILTRACION S.L. ,NATHAN SCHULTZ,DORSAN FILTRATION SL,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",ES,180.00000,3650.00000,0,0,0,180,3650,3.360,,1,0.00,0.00,11.52,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.000,410.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,0.00
4384190VR,CRANBERRY IN GLYCERIN 3244CGL,4 kg pail,4.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,BIO-BOTANICA INC ,"BOTTERO, LINDA",BIO BOTANICA INC ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,45.00000,1825.00000,0,0,0,45,1825,0.000,,1,0.02,0.00,130.28,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
311244VER,TRIGONOX C,20 kg pail,20.0,Australia,VIC,0.000,0.000,0.000,960.000,0.000,0.000,0.000,960.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,M,"TIANJIN NOURYON CHEMICALS CO.,LTD. ","MERITON, JOHN",NOURYON ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,180.00000,30,60,180,120,180,480.000,,1,0.00,0.00,8.71,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.000,960.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,0.00
550206HJR,PROF PF2-MPPA-0.5-10-F-S,1 unit box,0.5,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,PROFILT (AUST) PTY LTD ,NATHAN SCHULTZ,PROFILT ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,3650.00000,0,0,0,21,3650,0.000,,1,0.01,0.00,43.95,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
274795OGR,DEQUEST 2010,290 kg drum,290.0,New Zealand,NZ,290.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,I,ITALMATCH CHEMICALS GB LTD ,"GUIRADO-LOPEZ, DAVID",ITALMATCH CHEMICALS,62121 - NZ Home Care I&I HC,"MICHALIK, KYAN",GB,150.00000,720.00000,0,0,0,150,720,0.000,,1,0.00,0.00,11.72,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.000,290.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,3398.80
544452JKR,ESCHSCHOLZIA CALIFORNICA NNEC40.8 CALIFORNIA POPPY,25 kg carton,25.0,Australia,NSW,0.000,0.000,0.000,0.000,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,NINGBO EXCARE PHARM INC ,MUY LENG,NETWORK NUTRITION,61127 - AU Pharma - Nutraceuticals PH,FAUZAMIN FARIZA,CN,90.00000,730.00000,0,0,0,90,730,0.000,18.0000,1,0.00,0.00,213.36,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,4.000,0.00,0.00,0.00,0.0,0.0,No FCST - Overstock,0.0,853.44
